species	transcript_id	seqid	strand	reference_pass	group	original_index0	reference_index0	original_found	original_boundary_conditional_logp	original_intron_feature_logp	original_boundary_joint_logp	original_source	original_chunk	original_chunk_offset	reference_found	reference_boundary_conditional_logp	reference_intron_feature_logp	reference_boundary_joint_logp	reference_source	reference_chunk	reference_chunk_offset	delta_boundary_conditional_logp	delta_intron_feature_logp	delta_boundary_joint_logp
Othomaeum	Oropetium_genomic_20141112_047_gene_214.t1	Oropetium_genomic_20141112_047	-	True	changed_donor	1499419	1497979	True	-0.009817174624076053	-0.11522095906980967	-0.12392243551669502	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_047/predictions_Oropetium_genomic_20141112_047/predictions.0.zarr/negative	1	67375	True	-0.007958202424302563	-0.0229076075354806	-0.03066829808409821	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_047/predictions_Oropetium_genomic_20141112_047/predictions.0.zarr/negative	1	65935	0.0018589721997734898	0.09231335153432907	0.0932541374325968
Othomaeum	Oropetium_genomic_20141112_051_gene_138.t1	Oropetium_genomic_20141112_051	+	True	changed_donor	1202426	1204305	True	-0.03265527180069494	-0.15221345253988972	-0.1847961581189761	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_051/predictions_Oropetium_genomic_20141112_051/predictions.0.zarr/positive	5	45306	True	-0.0013338076475095662	-0.005621755299589637	-0.006948309607783365	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_051/predictions_Oropetium_genomic_20141112_051/predictions.0.zarr/positive	5	47185	0.031321464153185374	0.14659169724030008	0.17784784851119273
Othomaeum	Oropetium_genomic_20141112_059_gene_17.t1	Oropetium_genomic_20141112_059	+	True	changed_donor	219510	224029	True	-9.26583546789461	-1.335341601191494	-10.601595486560067	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_059/predictions_Oropetium_genomic_20141112_059/predictions.0.zarr/positive	0	219510	True	-13.71875211095824	-0.0015463781745523875	-13.720299863494663	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_059/predictions_Oropetium_genomic_20141112_059/predictions.0.zarr/positive	1	797	-4.452916643063631	1.3337952230169416	-3.1187043769345966
Othomaeum	Oropetium_genomic_20141112_061_gene_80.t1	Oropetium_genomic_20141112_061	-	True	exact_chain_control	466012	466012	True	-0.022083999725983183	-0.15342314408382185	-0.17451678848463814	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_061/predictions_Oropetium_genomic_20141112_061/predictions.0.zarr/negative	4	33404	True	-0.022083999725983183	-0.15342314408382185	-0.17451678848463814	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_061/predictions_Oropetium_genomic_20141112_061/predictions.0.zarr/negative	4	33404	0.0	0.0	0.0
Othomaeum	Oropetium_genomic_20141112_063_gene_68.t1	Oropetium_genomic_20141112_063	-	True	changed_donor	392548	384467	True	-0.011953194356776553	-0.1567464142539019	-0.1691652787479061	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_063/predictions_Oropetium_genomic_20141112_063/predictions.0.zarr/negative	5	187898	True	-0.011311344420541491	-0.08224434940090752	-0.09267812033490275	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_063/predictions_Oropetium_genomic_20141112_063/predictions.0.zarr/negative	5	179817	0.0006418499362350616	0.07450206485299438	0.07648715841300335
Othomaeum	Oropetium_genomic_20141112_078_gene_19.t1	Oropetium_genomic_20141112_078	-	False	changed_donor	387818	386344	True	-0.00780761139418118	-0.030316087618333043	-0.03791191897034896	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_078/predictions_Oropetium_genomic_20141112_078/predictions.0.zarr/negative	2	149966	True	-0.001208860410352841	-0.005212410895392594	-0.006406751188717585	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_078/predictions_Oropetium_genomic_20141112_078/predictions.0.zarr/negative	2	148492	0.006598750983828339	0.02510367672294045	0.03150516778163137
Othomaeum	Oropetium_genomic_20141112_087_gene_114.t1	Oropetium_genomic_20141112_087	+	True	changed_donor	697212	700538	True	-0.0451825975490987	-0.32039187817946324	-0.36596737363085374	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_087/predictions_Oropetium_genomic_20141112_087/predictions.0.zarr/positive	3	101244	True	-0.002090766471923189	-0.009815738291156784	-0.011875527313057077	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_087/predictions_Oropetium_genomic_20141112_087/predictions.0.zarr/positive	3	104570	0.04309183107717551	0.31057613988830646	0.35409184631779667
Othomaeum	Oropetium_genomic_20141112_088_gene_70.t1	Oropetium_genomic_20141112_088	+	False	changed_donor	453786	455607	True	-0.020524169280077942	-0.19526182936799108	-0.2148810931505718	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_088/predictions_Oropetium_genomic_20141112_088/predictions.0.zarr/positive	2	64666	True	-4.524920658516717	-6.609112882486746	-11.132576441414113	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_088/predictions_Oropetium_genomic_20141112_088/predictions.0.zarr/positive	2	66487	-4.5043964892366395	-6.413851053118755	-10.91769534826354
Othomaeum	Oropetium_genomic_20141112_091_gene_99.t1	Oropetium_genomic_20141112_091	-	False	changed_donor	505371	504533	True	-0.015861073120913005	-0.2560087826407771	-0.2717852439844113	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_091/predictions_Oropetium_genomic_20141112_091/predictions.0.zarr/negative	1	143520	True	-5.380208347291127	-0.06842132213223184	-5.448198890777463	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_091/predictions_Oropetium_genomic_20141112_091/predictions.0.zarr/negative	1	142682	-5.364347274170214	0.18758746050854525	-5.176413646793051
Othomaeum	Oropetium_genomic_20141112_100_gene_70.t1	Oropetium_genomic_20141112_100	-	True	exact_chain_control	372778	372778	True	-0.015785765619186876	-0.14331343467970203	-0.15915818960471384	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_100/predictions_Oropetium_genomic_20141112_100/predictions.0.zarr/negative	0	4609	True	-0.015785765619186876	-0.14331343467970203	-0.15915818960471384	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_100/predictions_Oropetium_genomic_20141112_100/predictions.0.zarr/negative	0	4609	0.0	0.0	0.0
Othomaeum	Oropetium_genomic_20141112_100_gene_87.t1	Oropetium_genomic_20141112_100	-	True	exact_chain_control	443802	443802	True	-0.01910622164924325	-0.09134187105997071	-0.11012236869859349	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_100/predictions_Oropetium_genomic_20141112_100/predictions.0.zarr/negative	0	75633	True	-0.01910622164924325	-0.09134187105997071	-0.11012236869859349	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_100/predictions_Oropetium_genomic_20141112_100/predictions.0.zarr/negative	0	75633	0.0	0.0	0.0
Othomaeum	Oropetium_genomic_20141112_105_gene_63.t1	Oropetium_genomic_20141112_105	-	True	exact_chain_control	441923	441923	True	-0.014465687811712868	-0.13709536676618717	-0.15173849275491547	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_105/predictions_Oropetium_genomic_20141112_105/predictions.0.zarr/negative	0	114841	True	-0.014465687811712868	-0.13709536676618717	-0.15173849275491547	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_105/predictions_Oropetium_genomic_20141112_105/predictions.0.zarr/negative	0	114841	0.0	0.0	0.0
Othomaeum	Oropetium_genomic_20141112_122_gene_35.t1	Oropetium_genomic_20141112_122	-	False	changed_donor	207587	205519	True	-0.018495408627095422	-0.14020646548007454	-0.15822442752355537	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_122/predictions_Oropetium_genomic_20141112_122/predictions.0.zarr/negative	0	75193	True	-0.004126020716797463	-0.012815761941869397	-0.016906617630242593	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_122/predictions_Oropetium_genomic_20141112_122/predictions.0.zarr/negative	0	73125	0.01436938791029796	0.12739070353820514	0.14131780989331277
Othomaeum	Oropetium_genomic_20141112_386_gene_2.t1	Oropetium_genomic_20141112_386	-	False	changed_donor	5273	4911	True	-0.021305675613570774	-0.10247174328755726	-0.12323988723848833	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_386/predictions_Oropetium_genomic_20141112_386/predictions.0.zarr/negative	0	5273	True	-11.031276155009701	-0.07649586040313316	-11.107802908747054	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_386/predictions_Oropetium_genomic_20141112_386/predictions.0.zarr/negative	0	4911	-11.00997047939613	0.025975882884424095	-10.984563021508565
Othomaeum	Oropetium_genomic_20141112_474_gene_5.t1	Oropetium_genomic_20141112_474	-	False	changed_donor	25442	25570	True	-0.02878516650873797	-0.04632266372856719	-0.0752652219284391	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_474/predictions_Oropetium_genomic_20141112_474/predictions.0.zarr/negative	0	25442	True	-8.875215174654418	-0.14774055441676825	-9.023099796969596	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_474/predictions_Oropetium_genomic_20141112_474/predictions.0.zarr/negative	0	25570	-8.84643000814568	-0.10141789068820106	-8.947834575041156
Othomaeum	Oropetium_genomic_20141112_476_gene_5.t1	Oropetium_genomic_20141112_476	-	True	changed_donor	14824	13070	True	-0.043170428798334104	-0.16764933488372824	-0.21138028643641604	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_476/predictions_Oropetium_genomic_20141112_476/predictions.0.zarr/negative	0	14824	True	-6.215510409837224	-4.693888179866629	-10.912717103476895	genecad_result/predictions/Othomaeum_full_finetuned/Oropetium_genomic_20141112_476/predictions_Oropetium_genomic_20141112_476/predictions.0.zarr/negative	0	13070	-6.17233998103889	-4.526238844982901	-10.70133681704048
Rcommunis	27985_gene_9.t1	27985	+	False	changed_donor	60039	62165	True	-0.020620788036660898	-0.13633183781213098	-0.15636587933348656	genecad_result/predictions/Rcommunis_full_finetuned/27985/predictions_27985/predictions.0.zarr/positive	1	25223	True	-8.937678334280644	-0.056818365694884854	-8.994603284016444	genecad_result/predictions/Rcommunis_full_finetuned/27985/predictions_27985/predictions.0.zarr/positive	1	27349	-8.917057546243983	0.07951347211724613	-8.838237404682957
Rcommunis	28694_gene_12.t1	28694	-	True	exact_chain_control	110643	110643	True	-0.005125026032970048	-0.026455025909684515	-0.03143524043125279	genecad_result/predictions/Rcommunis_full_finetuned/28694/predictions_28694/predictions.0.zarr/negative	6	17928	True	-0.005125026032970048	-0.026455025909684515	-0.03143524043125279	genecad_result/predictions/Rcommunis_full_finetuned/28694/predictions_28694/predictions.0.zarr/negative	6	17928	0.0	0.0	0.0
Rcommunis	29154_gene_3.t1	29154	-	True	exact_chain_control	19475	19475	True	-0.0061056680994457935	-0.02768748585961678	-0.0336169526641763	genecad_result/predictions/Rcommunis_full_finetuned/29154/predictions_29154/predictions.0.zarr/negative	2	13331	True	-0.0061056680994457935	-0.02768748585961678	-0.0336169526641763	genecad_result/predictions/Rcommunis_full_finetuned/29154/predictions_29154/predictions.0.zarr/negative	2	13331	0.0	0.0	0.0
Rcommunis	29585_gene_23.t1	29585	-	True	exact_chain_control	195647	195647	True	-0.003751619436657805	-0.03090487232881589	-0.03456835350829213	genecad_result/predictions/Rcommunis_full_finetuned/29585/predictions_29585/predictions.0.zarr/negative	2	21805	True	-0.003751619436657805	-0.03090487232881589	-0.03456835350829213	genecad_result/predictions/Rcommunis_full_finetuned/29585/predictions_29585/predictions.0.zarr/negative	2	21805	0.0	0.0	0.0
Rcommunis	29624_gene_2.t1	29624	+	True	changed_donor	50602	51100	True	-0.01565066161805584	-0.22261954628218206	-0.2383043425968192	genecad_result/predictions/Rcommunis_full_finetuned/29624/predictions_29624/predictions.0.zarr/positive	1	15786	True	-10.406292658693953	-0.19297139937500063	-10.5993510868798	genecad_result/predictions/Rcommunis_full_finetuned/29624/predictions_29624/predictions.0.zarr/positive	1	16284	-10.390641997075898	0.029648146907181427	-10.36104674428298
Rcommunis	29625_gene_4.t1	29625	-	True	changed_donor	48605	49055	True	-8.65645561025079	-0.19035976410968747	-8.846766894865192	genecad_result/predictions/Rcommunis_full_finetuned/29625/predictions_29625/predictions.0.zarr/negative	6	12916	True	-4.981657542465036	-1.487028485125233	-6.4697963043161	genecad_result/predictions/Rcommunis_full_finetuned/29625/predictions_29625/predictions.0.zarr/negative	6	13366	3.674798067785754	-1.2966687210155454	2.3769705905490923
Rcommunis	29629_gene_46.t1	29629	+	False	changed_donor	331352	332577	True	-0.0028281435896788665	-0.03506945547364637	-0.037779061292583904	genecad_result/predictions/Rcommunis_full_finetuned/29629/predictions_29629/predictions.0.zarr/positive	9	18008	True	-6.065641407482583	-0.02770572809202143	-6.093223587391865	genecad_result/predictions/Rcommunis_full_finetuned/29629/predictions_29629/predictions.0.zarr/positive	9	19233	-6.062813263892904	0.0073637273816249404	-6.055444526099281
Rcommunis	29631_gene_47.t1	29631	+	False	changed_donor	329089	330072	True	-9.984457683550076	-0.5667269663257883	-10.551243847846237	genecad_result/predictions/Rcommunis_full_finetuned/29631/predictions_29631/predictions.0.zarr/positive	9	15745	True	-4.716803461591411	-4.137012479064961	-8.855407450637642	genecad_result/predictions/Rcommunis_full_finetuned/29631/predictions_29631/predictions.0.zarr/positive	9	16728	5.267654221958665	-3.570285512739173	1.6958363972085948
Rcommunis	29634_gene_6.t1	29634	-	True	changed_donor	53907	51842	True	-10.343798073440006	-0.1694792273578356	-10.513335123510528	genecad_result/predictions/Rcommunis_full_finetuned/29634/predictions_29634/predictions.0.zarr/negative	18	19407	True	-0.0011537839327289134	-0.003988101314708281	-0.005128829045625061	genecad_result/predictions/Rcommunis_full_finetuned/29634/predictions_29634/predictions.0.zarr/negative	18	17342	10.342644289507277	0.16549112604312732	10.508206294464902
Rcommunis	29682_gene_24.t1	29682	-	True	changed_donor	196061	195320	True	-0.001721947057770734	-0.013584352809820288	-0.015275759653488485	genecad_result/predictions/Rcommunis_full_finetuned/29682/predictions_29682/predictions.0.zarr/negative	2	30470	True	-5.707141090570284	-0.020892598771607318	-5.7280247346529265	genecad_result/predictions/Rcommunis_full_finetuned/29682/predictions_29682/predictions.0.zarr/negative	2	29729	-5.705419143512513	-0.00730824596178703	-5.712748974999438
Rcommunis	29682_gene_25.t1	29682	+	False	changed_donor	198617	201292	True	-0.023342952271922623	-0.31052408714532387	-0.33175623956812483	genecad_result/predictions/Rcommunis_full_finetuned/29682/predictions_29682/predictions.0.zarr/positive	5	24537	True	-0.0032674767350862055	-0.009092661353139242	-0.012335819441589457	genecad_result/predictions/Rcommunis_full_finetuned/29682/predictions_29682/predictions.0.zarr/positive	5	27212	0.020075475536836418	0.3014314257921846	0.3194204201265354
Rcommunis	29732_gene_3.t1	29732	+	True	exact_chain_control	54813	54813	True	-0.006055414929498681	-0.04533592093521044	-0.05114628731204807	genecad_result/predictions/Rcommunis_full_finetuned/29732/predictions_29732/predictions.0.zarr/positive	1	19997	True	-0.006055414929498681	-0.04533592093521044	-0.05114628731204807	genecad_result/predictions/Rcommunis_full_finetuned/29732/predictions_29732/predictions.0.zarr/positive	1	19997	0.0	0.0	0.0
Rcommunis	29738_gene_43.t1	29738	+	False	changed_donor	401982	403108	True	-0.0030277235409181813	-0.0247222407395018	-0.02766239782923474	genecad_result/predictions/Rcommunis_full_finetuned/29738/predictions_29738/predictions.0.zarr/positive	11	19006	True	-10.218829160343503	-0.01627001851001353	-10.235058569756719	genecad_result/predictions/Rcommunis_full_finetuned/29738/predictions_29738/predictions.0.zarr/positive	11	20132	-10.215801436802586	0.008452222229488271	-10.207396171927485
Rcommunis	29790_gene_22.t1	29790	-	True	exact_chain_control	274214	274214	True	-0.005794843475213085	-0.044810738370058445	-0.05033570634095863	genecad_result/predictions/Rcommunis_full_finetuned/29790/predictions_29790/predictions.0.zarr/negative	3	3057	True	-0.005794843475213085	-0.044810738370058445	-0.05033570634095863	genecad_result/predictions/Rcommunis_full_finetuned/29790/predictions_29790/predictions.0.zarr/negative	3	3057	0.0	0.0	0.0
Rcommunis	29811_gene_13.t1	29811	+	False	changed_donor	291491	292543	True	-0.0027111909804187206	-0.02761769863034136	-0.030264816544809392	genecad_result/predictions/Rcommunis_full_finetuned/29811/predictions_29811/predictions.0.zarr/positive	8	12963	True	-3.1276319664272703	-0.16352991778338222	-3.2903982496613295	genecad_result/predictions/Rcommunis_full_finetuned/29811/predictions_29811/predictions.0.zarr/positive	8	14015	-3.1249207754468515	-0.13591221915304086	-3.26013343311652
Rcommunis	29827_gene_107.t1	29827	+	True	changed_donor	728453	729979	True	-11.812511442391596	-0.42023409022584346	-12.232782977632832	genecad_result/predictions/Rcommunis_full_finetuned/29827/predictions_29827/predictions.0.zarr/positive	20	32133	True	-0.0013998291388199746	-0.00503887224789068	-0.006437079521192324	genecad_result/predictions/Rcommunis_full_finetuned/29827/predictions_29827/predictions.0.zarr/positive	20	33659	11.811111613252777	0.4151952179779528	12.226345898111639
Rcommunis	29848_gene_67.t1	29848	-	True	changed_donor	434167	432343	True	-0.007407111720719506	-0.03393920176204279	-0.041054549172540256	genecad_result/predictions/Rcommunis_full_finetuned/29848/predictions_29848/predictions.0.zarr/negative	33	3911	True	-5.6524338805706345	-0.008817907185865614	-5.6612109493374065	genecad_result/predictions/Rcommunis_full_finetuned/29848/predictions_29848/predictions.0.zarr/negative	33	2087	-5.645026768849915	0.025121294576177178	-5.620156400164866
Rcommunis	29912_gene_27.t1	29912	-	True	changed_donor	175000	173879	True	-0.0054189492841496545	-0.027623802994321878	-0.0329196288071536	genecad_result/predictions/Rcommunis_full_finetuned/29912/predictions_29912/predictions.0.zarr/negative	52	17088	True	-11.00002717254458	-0.015164706270923034	-11.015211586386673	genecad_result/predictions/Rcommunis_full_finetuned/29912/predictions_29912/predictions.0.zarr/negative	52	15967	-10.994608223260432	0.012459096723398844	-10.98229195757952
Rcommunis	29917_gene_74.t1	29917	+	False	changed_donor	601614	601925	True	-0.00520001429090744	-0.038603809356861696	-0.0435625630581038	genecad_result/predictions/Rcommunis_full_finetuned/29917/predictions_29917/predictions.0.zarr/positive	17	9742	True	-8.094148795803573	-0.02490297540873332	-8.119010411177271	genecad_result/predictions/Rcommunis_full_finetuned/29917/predictions_29917/predictions.0.zarr/positive	17	10053	-8.088948781512666	0.013700833948128377	-8.075447848119168
Rcommunis	29929_gene_43.t1	29929	-	True	changed_donor	271012	269838	True	-0.022754362210755552	-0.19034902905656947	-0.21189019937719422	genecad_result/predictions/Rcommunis_full_finetuned/29929/predictions_29929/predictions.0.zarr/negative	42	1351	True	-0.0018812947187534235	-0.014827572542600365	-0.01667706925844925	genecad_result/predictions/Rcommunis_full_finetuned/29929/predictions_29929/predictions.0.zarr/negative	42	177	0.02087306749200213	0.1755214565139691	0.19521313011874497
Rcommunis	30001_gene_4.t1	30001	+	True	changed_donor	55128	57552	True	-0.02460891192713266	-0.5679460532448042	-0.5885552249885189	genecad_result/predictions/Rcommunis_full_finetuned/30001/predictions_30001/predictions.0.zarr/positive	1	24408	True	-8.859557174848849	-0.021212577323511006	-8.880740117476115	genecad_result/predictions/Rcommunis_full_finetuned/30001/predictions_30001/predictions.0.zarr/positive	1	26832	-8.834948262921717	0.5467334759212932	-8.292184892487597
Rcommunis	30113_gene_11.t1	30113	+	False	changed_donor	664541	668799	True	-0.012960806420549087	-0.12139028082130343	-0.13469511567111203	genecad_result/predictions/Rcommunis_full_finetuned/30113/predictions_30113/predictions.0.zarr/positive	19	3037	True	-5.551802510141679	-0.2776008500281817	-5.828124998347876	genecad_result/predictions/Rcommunis_full_finetuned/30113/predictions_30113/predictions.0.zarr/positive	19	7295	-5.538841703721129	-0.15621056920687826	-5.693429882676764
Rcommunis	30131_gene_204.t1	30131	-	True	exact_chain_control	1403999	1403999	True	-0.010629089222202737	-0.0884936057735044	-0.09818812646165709	genecad_result/predictions/Rcommunis_full_finetuned/30131/predictions_30131/predictions.0.zarr/negative	37	12393	True	-0.010629089222202737	-0.0884936057735044	-0.09818812646165709	genecad_result/predictions/Rcommunis_full_finetuned/30131/predictions_30131/predictions.0.zarr/negative	37	12393	0.0	0.0	0.0
Rcommunis	30137_gene_2.t1	30137	-	True	changed_donor	60844	58522	True	-0.10447335533256963	-0.8948275674803892	-0.997341615865285	genecad_result/predictions/Rcommunis_full_finetuned/30137/predictions_30137/predictions.0.zarr/negative	7	22784	True	-0.0021915783684756107	-0.009722836580976058	-0.011888234686396437	genecad_result/predictions/Rcommunis_full_finetuned/30137/predictions_30137/predictions.0.zarr/negative	9	16366	0.10228177696409402	0.8851047308994131	0.9854533811788886
Rcommunis	30137_gene_3.t1	30137	+	True	changed_donor	134627	136952	True	-0.028224316477619915	-0.3098761072237437	-0.33931819997420076	genecad_result/predictions/Rcommunis_full_finetuned/30137/predictions_30137/predictions.0.zarr/positive	3	30179	True	-0.0007355348498254699	-0.0035968082007205027	-0.004324419701093873	genecad_result/predictions/Rcommunis_full_finetuned/30137/predictions_30137/predictions.0.zarr/positive	3	32504	0.027488781627794445	0.3062792990230232	0.3349937802731069
Rcommunis	30142_gene_19.t1	30142	+	True	exact_chain_control	163929	163929	True	-0.02745351375333316	-0.12467982421457968	-0.15263850354634023	genecad_result/predictions/Rcommunis_full_finetuned/30142/predictions_30142/predictions.0.zarr/positive	4	24665	True	-0.02745351375333316	-0.12467982421457968	-0.15263850354634023	genecad_result/predictions/Rcommunis_full_finetuned/30142/predictions_30142/predictions.0.zarr/positive	4	24665	0.0	0.0	0.0
Rcommunis	30190_gene_133.t1	30190	+	True	changed_donor	1039014	1023511	True	-9.484517680846288	-0.1853878195120946	-9.669963763954529	genecad_result/predictions/Rcommunis_full_finetuned/30190/predictions_30190/predictions.0.zarr/positive	29	29350	True	-0.002633189759815302	-0.019658647458383527	-0.02219745007146745	genecad_result/predictions/Rcommunis_full_finetuned/30190/predictions_30190/predictions.0.zarr/positive	29	13847	9.481884491086472	0.16572917205371107	9.64776631388306
Rcommunis	30204_gene_88.t1	30204	-	True	changed_donor	734222	732255	True	-0.005885089440278435	-0.0680173453007642	-0.07346307389706563	genecad_result/predictions/Rcommunis_full_finetuned/30204/predictions_30204/predictions.0.zarr/negative	0	29187	True	-9.125172976353998	-0.01932576825004606	-9.144499222328378	genecad_result/predictions/Rcommunis_full_finetuned/30204/predictions_30204/predictions.0.zarr/negative	0	27220	-9.11928788691372	0.04869157705071814	-9.071036148431311
Rcommunis	30208_gene_7.t1	30208	-	True	changed_donor	1360660	1359345	True	-0.0024632409392548738	-0.02513737350011258	-0.02753685936123862	genecad_result/predictions/Rcommunis_full_finetuned/30208/predictions_30208/predictions.0.zarr/negative	4	28368	True	-0.00031407403807648393	-0.0015191571212449517	-0.0018328811061687489	genecad_result/predictions/Rcommunis_full_finetuned/30208/predictions_30208/predictions.0.zarr/negative	4	27053	0.00214916690117839	0.02361821637886763	0.02570397825506987
Rcommunis	30217_gene_14.t1	30217	-	True	changed_donor	99828	94923	True	-0.008393785460716785	-0.056448916418960327	-0.06436850651439485	genecad_result/predictions/Rcommunis_full_finetuned/30217/predictions_30217/predictions.0.zarr/negative	0	27858	True	-0.0009607221577505598	-0.0032358790760458334	-0.004197880243077101	genecad_result/predictions/Rcommunis_full_finetuned/30217/predictions_30217/predictions.0.zarr/negative	0	22953	0.007433063302966225	0.05321303734291449	0.06017062627131775
Oeuropaea	chr1_gene_273.t1	chr1	-	True	changed_donor	3995040	3992547	True	-11.500015014410216	-0.28885551343868254	-11.788857856476818	genecad_result/predictions/Oeuropaea_full_finetuned/chr1/predictions_chr1/predictions.0.zarr/negative	657	34519	True	-0.00276298356866711	-0.013079042751502179	-0.015794724225388634	genecad_result/predictions/Oeuropaea_full_finetuned/chr1/predictions_chr1/predictions.0.zarr/negative	657	32026	11.49725203084155	0.27577647068718036	11.77306313225143
Oeuropaea	chr1_gene_623.t1	chr1	-	True	changed_donor	12102405	12110033	True	-12.156258324803211	-0.1634926405590802	-12.319757713765386	genecad_result/predictions/Oeuropaea_full_finetuned/chr1/predictions_chr1/predictions.0.zarr/negative	485	23612	True	-8.922094208383765	-0.41183135546879024	-9.333849735428954	genecad_result/predictions/Oeuropaea_full_finetuned/chr1/predictions_chr1/predictions.0.zarr/negative	485	31240	3.2341641164194463	-0.24833871490971005	2.9859079783364315
Oeuropaea	chr1_gene_751.t1	chr1	-	False	changed_donor	15655098	15654623	True	-0.006839497012094853	-0.04172559405022014	-0.04826223905076876	genecad_result/predictions/Oeuropaea_full_finetuned/chr1/predictions_chr1/predictions.0.zarr/negative	409	37361	True	-7.297743774122049	-0.039951939343578324	-7.337579522407032	genecad_result/predictions/Oeuropaea_full_finetuned/chr1/predictions_chr1/predictions.0.zarr/negative	409	36886	-7.290904277109954	0.001773654706641814	-7.289317283356263
Oeuropaea	chr1_gene_1291.t1	chr1	-	True	changed_donor	28222283	28215490	True	-0.0052361341974394016	-0.10838589361944706	-0.11299935636361447	genecad_result/predictions/Oeuropaea_full_finetuned/chr1/predictions_chr1/predictions.0.zarr/negative	142	40066	True	-0.001850698725480271	-0.009830922533200948	-0.011660299680176678	genecad_result/predictions/Oeuropaea_full_finetuned/chr1/predictions_chr1/predictions.0.zarr/negative	142	33273	0.0033854354719591306	0.09855497108624611	0.10133905668343779
Oeuropaea	chr1_gene_1673.t1	chr1	+	False	changed_donor	34889822	34891289	True	-0.003038449091586237	-0.013424982339535596	-0.01640724466475696	genecad_result/predictions/Oeuropaea_full_finetuned/chr1/predictions_chr1/predictions.0.zarr/positive	740	32862	True	-0.00035145298079619636	-0.001398241410340617	-0.0017510788468655392	genecad_result/predictions/Oeuropaea_full_finetuned/chr1/predictions_chr1/predictions.0.zarr/positive	740	34329	0.002686996110790041	0.012026740929194979	0.01465616581789142
Oeuropaea	chr10_gene_816.t1	chr10	-	True	changed_donor	17957681	17954802	True	-0.004233947883234279	-0.041507956267786916	-0.04550816492128984	genecad_result/predictions/Oeuropaea_full_finetuned/chr10/predictions_chr10/predictions.0.zarr/negative	595	3183	True	-0.0008244461855060337	-0.004365078804585032	-0.005187883768374313	genecad_result/predictions/Oeuropaea_full_finetuned/chr10/predictions_chr10/predictions.0.zarr/negative	595	304	0.0034095016977282455	0.037142877463201884	0.04032028115291553
Oeuropaea	chr10_gene_854.t1	chr10	+	True	changed_donor	19329573	19331928	True	-10.437542962575636	-0.42139432360900475	-10.859041494813388	genecad_result/predictions/Oeuropaea_full_finetuned/chr10/predictions_chr10/predictions.0.zarr/positive	410	16933	True	-0.0008709677937437377	-0.0031513884321725527	-0.004013206619148946	genecad_result/predictions/Oeuropaea_full_finetuned/chr10/predictions_chr10/predictions.0.zarr/positive	410	19288	10.436671994781893	0.4182429351768322	10.855028288194239
Oeuropaea	chr10_gene_1000.t1	chr10	+	True	changed_donor	23291805	23289117	True	-0.004295989270606704	-0.020622620699449534	-0.024793104081767048	genecad_result/predictions/Oeuropaea_full_finetuned/chr10/predictions_chr10/predictions.0.zarr/positive	494	22429	True	-6.686114645454587	-5.388464123402072	-12.072062276497075	genecad_result/predictions/Oeuropaea_full_finetuned/chr10/predictions_chr10/predictions.0.zarr/positive	494	19741	-6.68181865618398	-5.367841502702622	-12.047269172415309
